id,enquiry_id,data,invoice_type,use_editage_card,editage_card_id,currency_code,premium,billing_unit_count,rate,discount,tax,gross_price,net_price,price_after_tax,client_invoice_frequency,status,invoice_id,created_by,created_date,last_modified_by,last_modified_date,payment_admin_eos_id,editage_card_status,component_id,eos_users,sent_to_client_date,active,converted_amount,converted_currency
2683729,2451161,{"subscription_plan_id": 91024},1290,,,CNY,,1,0.0000,452.8300,27.1698,905.6600,452.8300,480.0000,job,quote-accepted,1024329,644309,2019-12-03 12:26:09.000000,644309,2019-12-03 12:26:09.000000,,,2646784,,2019-12-03 12:26:09,true,,
2683730,2451162,,1261,,,JPY,,172,12.0000,,206.0000,2064.0000,2064.0000,2270.0000,job,quote-accepted,1025363,603094,2019-12-03 12:27:16.000000,569194,2019-12-04 23:02:38.000000,,,2646785,,2019-12-04 23:02:38,true,,
2683733,2451165,,1245,,,JPY,,6847,5.5000,3012.0000,3464.0000,37658.0000,34646.0000,38110.0000,job,quote-accepted,1027728,250101,2019-12-03 12:28:24.000000,172247,2019-12-09 15:25:28.000000,,,2646788,,2019-12-09 15:25:28,true,,
2683735,2451167,,1245,,,JPY,,4200,5.5000,2310.0000,2079.0000,23100.0000,20790.0000,22869.0000,job,quote-accepted,1027607,755476,2019-12-03 12:29:27.000000,546426,2019-12-09 13:15:06.000000,,,2646790,,2019-12-09 13:15:06,true,,
2683738,2451170,,1269,,,USD,,7380,0.0770,,0.0000,568.2600,568.2600,568.2600,monthly,quote-accepted,1041809,125286,2019-12-03 12:32:04.000000,585556,2019-12-09 17:41:51.000000,,,2646793,,2019-12-09 17:41:51,true,,
2683744,2451174,"{""adjustment"": 0, ""order_owner"": ""coordinator"", ""split_details"": {""type"": ""V"", ""max_rate"": ""500000"", ""max_value"": ""500000""}}",1289,,,KRW,,4881,50.0000,,24405.0000,244050.0000,244050.0000,268455.0000,split,quote-accepted,1026273,154199,2019-12-03 12:33:11.000000,203631,2019-12-06 11:32:26.000000,,,2646798,{"eos_user": 153445},2019-12-06 11:32:26,true,,
2683747,2451176,,1269,,,USD,,6983,0.0770,,0.0000,537.6900,537.6900,537.6900,monthly,quote-accepted,1041809,125286,2019-12-03 12:34:03.000000,627023,2019-12-09 18:21:14.000000,,,2646801,,2019-12-09 18:21:13,true,,
2683748,2451177,,1280,,,KRW,,308,93.0000,,4058.0000,28644.0000,40584.0000,44642.0000,job,quote-accepted,1025333,54909,2019-12-03 12:34:43.000000,362216,2019-12-04 19:59:11.000000,,,2646802,,2019-12-04 19:59:11,true,,
2683751,2451179,,98738,,,USD,,1,792.0000,,0.0000,792.0000,792.0000,792.0000,job,quote-accepted,1027301,755426,2019-12-03 12:36:20.000000,312768,2019-12-09 05:57:18.000000,,,2646805,,2019-12-09 05:57:17,true,,
2683754,2451182,,1269,,,USD,,3353,0.0260,,0.0000,87.1700,87.1700,87.1700,monthly,quote-accepted,1041809,125286,2019-12-03 12:38:02.000000,608531,2019-12-09 15:58:14.000000,,,2646808,,2019-12-09 15:58:14,true,,
2683755,2451183,,1290,,,CNY,,3743,0.4250,,103.9300,1590.7700,1732.0900,1836.0200,job,quote-accepted,1026863,755475,2019-12-03 12:38:09.000000,621,2019-12-07 10:29:45.000000,,,2646809,,2019-12-07 10:29:45,true,,
2683758,2451185,"{""adjustment"": 0, ""order_owner"": ""coordinator"", ""split_details"": {""type"": ""V"", ""max_rate"": ""500000"", ""max_value"": ""500000""}}",1289,,,KRW,,2244,50.0000,,11220.0000,112200.0000,112200.0000,123420.0000,split,quote-accepted,1025602,154199,2019-12-03 12:38:35.000000,222896,2019-12-05 11:58:49.000000,,,2646811,{"eos_user": 153445},2019-12-05 11:58:49,true,,
2683762,2451189,"{""job_confirmation"": {""amount"": 450, ""currency"": ""USD""}}",92196,,,USD,,1,450.0000,,0.0000,450.0000,450.0000,450.0000,job,quote-accepted,1027880,755473,2019-12-03 12:39:46.000000,310572,2019-12-09 18:06:24.000000,,,2646815,,2019-12-09 18:06:24,true,,
2683764,2451190,,90500,,,CNY,,4500,0.6600,200.0000,166.2000,2970.0000,2770.0000,2936.2000,job,quote-accepted,1026447,755478,2019-12-03 12:40:37.000000,627078,2019-12-06 14:16:37.000000,,,2646817,,2019-12-06 14:16:36,true,,
2683763,2451191,,1280,false,85,KRW,,11030,86.0000,,94858.0000,948580.0000,948580.0000,1043438.0000,job,quote-accepted,1029273,119252,2019-12-03 12:40:37.000000,244608,2019-12-11 19:30:22.000000,,,2646816,,2019-12-11 19:30:22,true,,
2683765,2451192,,1245,,,JPY,,3279,6.0000,,1731.0000,19674.0000,17314.0000,19045.0000,job,quote-accepted,1026952,95435,2019-12-03 12:40:39.000000,177663,2019-12-07 12:53:13.000000,,,2646818,,2019-12-07 12:53:13,true,,
2683766,2451193,,1290,,,CNY,,2361,0.6600,,70.1200,1558.2600,1168.7000,1238.8200,job,quote-accepted,1026350,648007,2019-12-03 12:40:48.000000,616800,2019-12-06 12:35:20.000000,,,2646819,,2019-12-06 12:35:20,true,,
2683767,2451194,,13517,,,USD,,4323,0.0680,,0.0000,293.9600,272.0000,272.0000,job,quote-accepted,1026997,755483,2019-12-03 12:41:01.000000,443799,2019-12-07 13:56:39.000000,,,2646820,,2019-12-07 13:56:39,true,,
2683773,2451199,,1272,,,JPY,,211,3.8000,,80.0000,801.0000,801.0000,881.0000,monthly,quote-accepted,1040982,208868,2019-12-03 12:44:25.000000,521907,2019-12-04 15:01:19.000000,,,2646826,,2019-12-04 15:01:19,true,,
2683774,2451200,,1277,false,11368,KRW,,3078,85.0000,,24594.0000,261630.0000,245943.0000,270537.0000,job,quote-accepted,1027714,92358,2019-12-03 12:44:38.000000,244608,2019-12-09 15:08:58.000000,,,2646827,,2019-12-09 15:08:58,true,,
2683776,2451202,,1256,,,USD,,2800,0.0820,34.4400,0.0000,229.6000,195.1600,195.1600,job,quote-accepted,1026348,755486,2019-12-03 12:45:34.000000,441302,2019-12-06 12:34:46.000000,,,2646829,,2019-12-06 12:34:46,true,,
2683777,2451203,,1269,,,USD,,3738,0.0260,,0.0000,97.1800,97.1800,97.1800,monthly,quote-accepted,1041809,125286,2019-12-03 12:46:06.000000,727,2019-12-09 18:07:42.000000,,,2646830,,2019-12-09 18:07:42,true,,
2683779,2451205,,90500,,,CNY,,3647,0.6600,,144.4200,2407.0200,2407.0200,2551.4400,job,quote-accepted,1026118,755046,2019-12-03 12:47:28.000000,520639,2019-12-06 08:52:52.000000,,,2646832,,2019-12-06 08:52:51,true,,
2683780,2451206,,1269,,,USD,,7111,0.0260,,0.0000,184.8800,184.8800,184.8800,monthly,quote-accepted,1041809,125286,2019-12-03 12:48:06.000000,380940,2019-12-10 19:30:55.000000,,,2646833,,2019-12-10 19:30:55,true,,
2683785,2451211,"{""job_confirmation"": {""amount"": 376.68000000000000682121026329696178436279296875, ""currency"": ""USD""}}",61593,,,USD,,2190,0.1720,,0.0000,376.6800,376.6800,376.6800,job,quote-accepted,1024747,755490,2019-12-03 12:49:52.000000,602771,2019-12-04 05:45:12.000000,,,2646838,,2019-12-04 05:45:12,true,,
2683787,2451213,,1269,,,USD,,7933,0.0260,,0.0000,206.2500,206.2500,206.2500,monthly,quote-accepted,1041809,125286,2019-12-03 12:50:02.000000,346449,2019-12-10 17:03:52.000000,,,2646840,,2019-12-10 17:03:52,true,,
2683791,2451216,,1269,,,USD,,8031,0.0260,,0.0000,208.8000,208.8000,208.8000,monthly,quote-accepted,1041809,125286,2019-12-03 12:54:03.000000,404,2019-12-10 17:54:23.000000,,,2646844,,2019-12-10 17:54:22,true,,
2683795,2451219,,1256,,,USD,,1,45.0000,,0.0000,45.0000,45.0000,45.0000,job,quote-accepted,1026982,442783,2019-12-03 12:56:27.000000,543190,2019-12-07 13:29:16.000000,,,2646847,,2019-12-07 13:29:15,true,,
2683796,2451220,,13517,,,USD,,5736,0.1450,,0.0000,831.7200,831.7200,831.7200,job,quote-accepted,1026165,755498,2019-12-03 12:57:46.000000,670418,2019-12-06 09:47:13.000000,,,2646848,,2019-12-06 09:47:13,true,,
2683798,2451222,,1245,,,JPY,,408,12.0000,,489.0000,4896.0000,4896.0000,5385.0000,job,quote-accepted,1024912,651571,2019-12-03 12:58:06.000000,670418,2019-12-04 10:56:39.000000,,,2646850,,2019-12-04 10:56:39,true,,
2683800,2451224,,1280,true,6388,KRW,,3099,130.0000,,40287.0000,402870.0000,402870.0000,443157.0000,job,quote-accepted,1026840,158406,2019-12-03 12:58:19.000000,425104,2019-12-07 09:56:08.000000,,created,2646852,,2019-12-07 09:56:07,true,,
2683803,2451226,,1245,,,JPY,,6725,5.5000,3698.0000,3328.0000,36987.0000,33289.0000,36617.0000,job,quote-accepted,1027631,231604,2019-12-03 12:59:02.000000,225998,2019-12-09 13:35:57.000000,,,2646855,,2019-12-09 13:35:57,true,,
2683804,2451228,,90500,true,17962,CNY,,7478,0.6600,200.0000,254.5200,4935.4800,4241.9400,4496.4600,job,quote-accepted,1027229,754661,2019-12-03 12:59:13.000000,362315,2019-12-08 17:13:48.000000,,created,2646856,,2019-12-08 17:13:48,true,,
2683805,2451229,{"subscription_plan_id": 91024},1290,,,CNY,,1,0.0000,452.8300,27.1698,905.6600,452.8300,480.0000,job,quote-accepted,1024363,689124,2019-12-03 12:59:30.000000,689124,2019-12-03 12:59:30.000000,,,2646857,,2019-12-03 12:59:30,true,,
2683806,2451230,,1245,,,JPY,,2681,6.0000,,1608.0000,16086.0000,16086.0000,17694.0000,job,quote-accepted,1026992,508576,2019-12-03 13:03:07.000000,463889,2019-12-07 13:49:30.000000,,,2646858,,2019-12-07 13:49:30,true,,
2683809,2451232,,98738,,,USD,,1,372.0000,,0.0000,372.0000,372.0000,372.0000,job,quote-accepted,1029034,747241,2019-12-03 13:03:48.000000,727,2019-12-11 14:19:57.000000,,,2646861,,2019-12-11 14:19:57,true,,
2683810,2451233,,1245,,,JPY,,47,6.0000,,11.0000,282.0000,113.0000,124.0000,job,quote-accepted,1025537,43335,2019-12-03 13:04:03.000000,670418,2019-12-05 10:33:33.000000,,,2646862,,2019-12-05 10:33:33,true,,
2683812,2451235,,1245,,,JPY,,2312,6.0000,,1387.0000,13872.0000,13872.0000,15259.0000,job,quote-accepted,1026959,755506,2019-12-03 13:05:24.000000,406684,2019-12-07 12:57:37.000000,,,2646864,,2019-12-07 12:57:37,true,,
2683816,2451239,,61799,,,CNY,,5451,0.6670,,218.1500,3635.8100,3635.8100,3853.9600,job,quote-accepted,1026365,644329,2019-12-03 13:07:12.000000,670418,2019-12-06 12:54:53.000000,,,2646868,,2019-12-06 12:54:51,true,,
2683818,2451241,,1245,,,JPY,,4222,5.0000,,2111.0000,21110.0000,21110.0000,23221.0000,job,quote-accepted,1025279,182788,2019-12-03 13:07:58.000000,240653,2019-12-04 18:08:55.000000,,,2646870,,2019-12-04 18:08:54,true,,
2683821,2451243,,1245,,,JPY,,620,6.0000,,148.0000,3720.0000,1488.0000,1636.0000,job,quote-accepted,1025831,93704,2019-12-03 13:08:48.000000,515561,2019-12-05 15:52:26.000000,,,2646872,,2019-12-05 15:52:26,true,,
2683823,2451245,,1280,,,KRW,,9238,98.0000,,102916.0000,905324.0000,1029160.0000,1132076.0000,job,quote-accepted,1028525,102749,2019-12-03 13:10:17.000000,244608,2019-12-10 17:49:38.000000,,,2646874,,2019-12-10 17:49:38,true,,
2683825,2451247,,1261,,,JPY,,255,6.0000,,153.0000,1530.0000,1530.0000,1683.0000,job,quote-accepted,1025636,66033,2019-12-03 13:10:39.000000,292219,2019-12-05 12:27:51.000000,,,2646876,,2019-12-05 12:27:51,true,,
2683831,2451252,,1269,,,USD,,3185,0.0260,,0.0000,82.8100,82.8100,82.8100,monthly,quote-accepted,1041809,125286,2019-12-03 13:12:04.000000,653151,2019-12-10 18:26:44.000000,,,2646882,,2019-12-10 18:26:43,true,,
2683837,2451257,,1277,,,KRW,,4412,110.0000,,48532.0000,485320.0000,485320.0000,533852.0000,job,quote-accepted,1030160,388196,2019-12-03 13:12:58.000000,177475,2019-12-13 10:26:14.000000,,,2646888,,2019-12-13 10:26:14,true,,
2683838,2451258,,1245,,,JPY,,3671,13.0000,5414.0000,3650.0000,47723.0000,36509.0000,40159.0000,job,quote-accepted,1026117,654273,2019-12-03 13:13:03.000000,616800,2019-12-06 08:52:15.000000,,,2646889,,2019-12-06 08:52:15,true,,
2683839,2451259,,1280,,,KRW,,12968,98.0000,,100534.0000,1270864.0000,1005347.0000,1105881.0000,job,quote-accepted,1032214,486471,2019-12-03 13:13:27.000000,244608,2019-12-17 14:01:27.000000,,,2646890,,2019-12-17 14:01:27,true,,
2683841,2451261,,1256,,,USD,,4216,0.0500,,0.0000,210.8000,210.8000,210.8000,job,quote-accepted,1026175,498474,2019-12-03 13:13:37.000000,520639,2019-12-06 09:53:24.000000,,,2646892,,2019-12-06 09:53:24,true,,
2683842,2451262,,1294,true,527,TWD,,1815,1.6000,,145.0000,2904.0000,2904.0000,3049.0000,job,quote-accepted,1024986,69250,2019-12-03 13:14:26.000000,182419,2019-12-04 12:01:55.000000,,created,2646893,,2019-12-04 12:01:54,true,,
2683856,2451276,,1280,false,10009,KRW,,703,120.0000,,8436.0000,84360.0000,84360.0000,92796.0000,job,quote-accepted,1024911,15456,2019-12-03 13:17:51.000000,670418,2019-12-04 10:54:06.000000,,created,2646907,,2019-12-04 10:54:06,true,,
2683857,2451277,,1245,,,JPY,,1604,25.0000,,3609.0000,40100.0000,36090.0000,39699.0000,job,quote-accepted,1026402,185820,2019-12-03 13:17:52.000000,607041,2019-12-06 13:33:20.000000,,,2646908,,2019-12-06 13:33:20,true,,
2683858,2451278,,1245,,,JPY,,1523,0.0000,,731.0000,0.0000,7317.0000,8048.0000,job,quote-accepted,1027585,5187,2019-12-03 13:17:55.000000,670418,2019-12-09 12:53:06.000000,,,2646909,,2019-12-09 12:53:06,true,,
2683862,2451281,,1280,,,KRW,,18646,85.0000,,129634.0000,1584910.0000,1296344.0000,1425978.0000,job,quote-accepted,1050885,486471,2019-12-03 13:18:30.000000,607041,2020-01-18 18:09:54.000000,,,2646913,,2020-01-18 18:09:54,true,,
2683864,2451283,,1245,,,JPY,,12921,5.0000,,5233.0000,64605.0000,52331.0000,57564.0000,job,quote-accepted,1026749,754924,2019-12-03 13:18:51.000000,507320,2019-12-07 04:23:53.000000,,,2646915,,2019-12-07 04:23:53,true,,
2683866,2451284,"{""adjustment"": 0, ""order_owner"": ""coordinator"", ""split_details"": {""type"": ""R"", ""max_rate"": ""50"", ""max_value"": 339405}}",1289,,,KRW,,6171,50.0000,,30855.0000,308550.0000,308550.0000,339405.0000,split,quote-accepted,1026267,43161,2019-12-03 13:19:14.000000,172582,2019-12-06 11:27:32.000000,,,2646916,{"eos_user": 42288},2019-12-06 11:27:32,true,,
2683869,2451286,"{""adjustment"": 0, ""order_owner"": ""coordinator"", ""split_details"": {""type"": ""R"", ""max_rate"": ""50"", ""max_value"": 217085}}",1289,,,KRW,,3947,50.0000,,19735.0000,197350.0000,197350.0000,217085.0000,split,quote-accepted,1025649,43161,2019-12-03 13:20:36.000000,222896,2019-12-05 12:35:53.000000,,,2646918,{"eos_user": 42288},2019-12-05 12:35:53,true,,
2683870,2451287,,1256,,,USD,,5928,0.0500,,0.0000,296.4000,296.4000,296.4000,job,quote-accepted,1026368,498474,2019-12-03 13:20:45.000000,675264,2019-12-06 12:57:44.000000,,,2646919,,2019-12-06 12:57:44,true,,
2683871,2451288,,1269,,,USD,,1134,0.0770,,0.0000,87.3100,87.3100,87.3100,monthly,quote-accepted,1041809,125286,2019-12-03 13:22:03.000000,597619,2019-12-09 19:11:23.000000,,,2646920,,2019-12-09 19:11:22,true,,
2683872,2451289,,1277,,,KRW,,8771,60.0000,,37890.0000,526260.0000,378908.0000,416798.0000,job,quote-accepted,1027025,755515,2019-12-03 13:22:04.000000,513652,2019-12-07 14:51:39.000000,,,2646921,,2019-12-07 14:51:39,true,,
2683873,2451290,"{""adjustment"": 181819, ""order_owner"": ""author"", ""split_details"": {""type"": ""V"", ""max_rate"": ""200000"", ""max_value"": ""200000""}}",1289,,,KRW,,3741,110.0000,,22969.0000,411510.0000,229692.0000,252661.0000,split,quote-accepted,1026012,284565,2019-12-03 13:22:42.000000,594545,2019-12-05 22:53:24.000000,,,2646922,{"eos_user": 544823},2019-12-05 22:53:24,true,,
2683874,2451290,"{""adjustment"": 229691, ""order_owner"": ""coordinator"", ""split_details"": {""type"": ""V"", ""max_rate"": ""200000"", ""max_value"": ""200000""}}",1289,,,KRW,,3741,110.0000,,18181.0000,411510.0000,181819.0000,200000.0000,split,quote-accepted,1026011,284565,2019-12-03 13:22:42.000000,594545,2019-12-05 22:53:24.000000,,,2646922,{"eos_user": 277462},2019-12-05 22:53:24,true,,
2683876,2451292,,1290,,,CNY,,5435,0.6600,,215.2300,3587.1000,3587.1000,3802.3300,job,quote-accepted,1026939,755457,2019-12-03 13:23:24.000000,755457,2020-01-13 11:16:17.000000,,,2646924,,2019-12-07 12:34:20,true,,
2683878,2451294,,1290,true,13274,CNY,,1,1698.0000,,84.9100,1698.0000,1415.1000,1500.0100,job,quote-accepted,1027814,587,2019-12-03 13:23:57.000000,233249,2019-12-09 17:04:34.000000,,created,2646926,,2019-12-09 17:04:34,true,,
2683879,2451295,,1269,,,USD,,5393,0.0770,,0.0000,415.2600,415.2600,415.2600,monthly,quote-accepted,1041809,125286,2019-12-03 13:24:03.000000,362315,2019-12-06 17:06:56.000000,,,2646927,,2019-12-06 17:06:56,true,,
2683880,2451296,,1245,,,JPY,,610,6.0000,,366.0000,3660.0000,3660.0000,4026.0000,job,quote-accepted,1024713,564021,2019-12-03 13:24:06.000000,473757,2019-12-03 21:34:49.000000,,,2646928,,2019-12-03 21:34:48,true,,
2683882,2451298,,1269,,,USD,,1,239.0000,,0.0000,239.0000,239.0000,239.0000,monthly,quote-accepted,1041809,125286,2019-12-03 13:25:03.000000,380940,2019-12-05 10:00:35.000000,,,2646930,,2019-12-05 10:00:35,true,,
2683883,2451299,,13517,,,USD,,3123,0.1000,,0.0000,312.3000,312.3000,312.3000,job,quote-accepted,1026884,190312,2019-12-03 13:25:44.000000,425104,2019-12-07 11:16:27.000000,,,2646931,,2019-12-07 11:16:26,true,,
2683886,2451301,,1256,,,USD,,7198,0.0500,,0.0000,359.9000,359.9000,359.9000,job,quote-accepted,1027703,498474,2019-12-03 13:26:04.000000,404,2019-12-09 14:57:06.000000,,,2646933,,2019-12-09 14:57:06,true,,
2683887,2451302,,1283,,,USD,,1,214.0000,,0.0000,214.0000,181.9000,181.9000,job,quote-accepted,1029530,755508,2019-12-03 13:26:18.000000,279028,2019-12-12 11:29:36.000000,,,2646934,,2019-12-12 11:29:36,true,,
2683889,2451304,,1280,true,10019,KRW,,2068,70.0000,,19232.0000,144760.0000,192324.0000,211556.0000,job,quote-accepted,1026173,162099,2019-12-03 13:26:53.000000,162972,2019-12-06 09:52:09.000000,,created,2646936,,2019-12-06 09:52:09,true,,
2683891,2451306,,1282,,,INR,,791,0.9000,,128.1400,711.9000,711.9000,840.0400,monthly,quote-accepted,1040647,558,2019-12-03 13:27:46.000000,558,2019-12-03 14:46:19.000000,,,2646938,,2019-12-03 14:46:19,true,,
2683892,2451307,,1269,,,USD,,4556,0.0260,,0.0000,118.4500,118.4500,118.4500,monthly,quote-accepted,1041809,125286,2019-12-03 13:28:03.000000,310410,2019-12-10 19:49:45.000000,,,2646939,,2019-12-10 19:49:45,true,,
2683894,2451309,,90500,false,8277,CNY,,370,1.1320,,25.1300,418.8400,418.8400,443.9700,job,quote-accepted,1026406,432617,2019-12-03 13:30:44.000000,246452,2019-12-06 13:39:48.000000,,,2646941,,2019-12-06 13:39:48,true,,
2683895,2451310,,1266,,,CNY,,1,301.8900,,18.1100,301.8900,301.8900,320.0000,monthly,quote-accepted,1040921,487316,2019-12-03 13:31:11.000000,218080,2019-12-07 09:48:43.000000,,,2646942,,2019-12-07 09:48:43,true,,
2683898,2451313,,1256,,,USD,,5197,0.0500,,0.0000,259.8500,259.8500,259.8500,job,quote-accepted,1026459,498521,2019-12-03 13:31:40.000000,182419,2019-12-06 14:32:17.000000,,,2646945,,2019-12-06 14:32:16,true,,
2683899,2451314,,90500,,,CNY,,3237,0.6600,,202.3700,2136.4200,3372.7800,3575.1500,job,quote-accepted,1027000,99435,2019-12-03 13:31:55.000000,346443,2019-12-07 14:02:01.000000,,,2646946,,2019-12-07 14:02:00,true,,
2683902,2451317,"{""adjustment"": 272728, ""order_owner"": ""author"", ""split_details"": {""type"": ""V"", ""max_rate"": ""300000"", ""max_value"": ""300000""}}",1289,,,KRW,,8431,48.0000,,13196.0000,404688.0000,131960.0000,145156.0000,split,quote-accepted,1026438,94154,2019-12-03 13:33:04.000000,172582,2019-12-06 14:03:29.000000,,,2646949,{"eos_user": 200379},2019-12-06 14:03:29,true,,
2683903,2451317,"{""adjustment"": 131960, ""order_owner"": ""coordinator"", ""split_details"": {""type"": ""V"", ""max_rate"": ""300000"", ""max_value"": ""300000""}}",1289,,,KRW,,8431,48.0000,,27272.0000,404688.0000,272728.0000,300000.0000,split,quote-accepted,1026437,94154,2019-12-03 13:33:04.000000,172582,2019-12-06 14:03:29.000000,,,2646949,{"eos_user": 93285},2019-12-06 14:03:29,true,,
2683904,2451318,,1280,,,KRW,,986,70.0000,,6902.0000,69020.0000,69020.0000,75922.0000,job,quote-accepted,1024569,486471,2019-12-03 13:33:45.000000,246452,2019-12-03 17:17:46.000000,,,2646950,,2019-12-03 17:17:46,true,,
2683905,2451319,,1280,false,4831,KRW,,5303,60.0000,15909.0000,30227.0000,318180.0000,302271.0000,332498.0000,job,quote-accepted,1027001,16105,2019-12-03 13:33:49.000000,571030,2019-12-07 14:04:02.000000,,created,2646951,,2019-12-07 14:04:02,true,,
2683906,2451320,,1272,,,JPY,,260,4.0000,,104.0000,1040.0000,1040.0000,1144.0000,monthly,quote-accepted,1040994,208868,2019-12-03 13:33:57.000000,473757,2019-12-03 20:37:08.000000,,,2646952,,2019-12-03 20:37:08,true,,
2683916,2451330,,1245,,,JPY,,211,12.0000,,253.0000,2532.0000,2532.0000,2785.0000,job,quote-accepted,1025708,90292,2019-12-03 13:35:08.000000,785,2019-12-05 13:29:02.000000,,,2646962,,2019-12-05 13:29:00,true,,
2683917,2451331,,1277,,,KRW,,501,80.0000,,4008.0000,40080.0000,40080.0000,44088.0000,job,quote-accepted,1025514,755520,2019-12-03 13:35:22.000000,678978,2019-12-05 10:05:42.000000,,,2646963,,2019-12-05 10:05:41,true,,
2683918,2451332,,1277,,,KRW,,4783,60.0000,,11479.0000,286980.0000,114792.0000,126271.0000,job,quote-accepted,1026977,732473,2019-12-03 13:35:31.000000,727,2019-12-07 13:22:36.000000,,,2646964,,2019-12-07 13:22:36,true,,
2683919,2451333,,1245,,,JPY,,3528,16.0000,,6985.0000,56448.0000,69855.0000,76840.0000,job,quote-accepted,1025097,106620,2019-12-03 13:35:40.000000,570215,2019-12-04 13:57:34.000000,,,2646965,,2019-12-04 13:57:34,true,,
2683920,2451334,,98738,,,USD,,1,438.0000,,0.0000,438.0000,438.0000,438.0000,job,quote-accepted,1026912,755376,2019-12-03 13:36:43.000000,621,2019-12-07 11:46:56.000000,,,2646966,,2019-12-07 11:46:56,true,,
2683922,2451336,,1282,,,INR,,3572,0.9000,,578.6600,3214.8000,3214.8000,3793.4600,monthly,quote-accepted,1040647,558,2019-12-03 13:37:29.000000,558,2019-12-03 19:49:32.000000,,,2646968,,2019-12-03 19:49:32,true,,
2683923,2451337,,1272,,,JPY,,874,5.0000,,437.0000,4370.0000,4370.0000,4807.0000,monthly,quote-accepted,1041023,182788,2019-12-03 13:37:45.000000,343019,2019-12-03 20:36:06.000000,,,2646969,,2019-12-03 20:36:06,true,,
2683924,2451338,,1281,,,INR,,1,226907.0000,,40843.2600,226907.0000,226907.0000,267750.2600,job,quote-accepted,1024416,558,2019-12-03 13:37:50.000000,293404,2019-12-03 13:49:11.000000,,,2646970,,2019-12-03 13:49:11,true,,
2683925,2451339,,1269,,,USD,,5926,0.0770,,0.0000,456.3000,456.3000,456.3000,monthly,quote-accepted,1041809,125286,2019-12-03 13:38:02.000000,275866,2019-12-10 16:50:08.000000,,,2646971,,2019-12-10 16:50:08,true,,
2683928,2451342,,1245,,,JPY,,564,18.0000,,1015.0000,10152.0000,10152.0000,11167.0000,job,quote-accepted,1024744,526536,2019-12-03 13:40:19.000000,163587,2019-12-04 04:56:06.000000,,,2646974,,2019-12-04 04:56:06,true,,
2683930,2451344,,1280,,,KRW,,5071,170.0000,,34482.0000,862070.0000,344828.0000,379310.0000,job,quote-accepted,1025769,88801,2019-12-03 13:40:55.000000,235867,2019-12-05 14:23:04.000000,,,2646976,,2019-12-05 14:23:03,true,,
2683932,2451346,,1280,,,KRW,,4700,50.0000,,11750.0000,235000.0000,117500.0000,129250.0000,job,quote-accepted,1025656,163549,2019-12-03 13:41:25.000000,315030,2019-12-05 12:42:50.000000,,,2646978,,2019-12-05 12:42:50,true,,
2683934,2451348,,1245,,,JPY,,1900,6.0000,,1140.0000,11400.0000,11400.0000,12540.0000,job,quote-accepted,1027010,149051,2019-12-03 13:43:46.000000,346443,2019-12-07 14:29:52.000000,,,2646980,,2019-12-07 14:29:51,true,,
2683937,2451351,,1272,,,JPY,,568,5.0000,,284.0000,2840.0000,2840.0000,3124.0000,monthly,quote-accepted,1041023,182788,2019-12-03 13:44:07.000000,229811,2019-12-04 08:42:17.000000,,,2646983,,2019-12-04 08:42:17,true,,
2683940,2451353,,1272,,,JPY,,637,5.0000,,318.0000,3185.0000,3185.0000,3503.0000,monthly,quote-accepted,1041023,182788,2019-12-03 13:45:35.000000,343019,2019-12-03 21:15:55.000000,,,2646986,,2019-12-03 21:15:55,true,,
2683941,2451354,,90500,,,CNY,,1699,0.4250,,43.3200,722.0700,722.0700,765.3900,job,quote-accepted,1026343,755518,2019-12-03 13:45:40.000000,483944,2019-12-06 12:33:29.000000,,,2646987,,2019-12-06 12:33:28,true,,
2683942,2451355,,1245,,,JPY,,2893,13.0000,,3760.0000,37609.0000,37609.0000,41369.0000,job,quote-accepted,1025572,106524,2019-12-03 13:45:43.000000,637550,2019-12-05 11:18:42.000000,,,2646988,,2019-12-05 11:18:42,true,,
2683943,2451356,,1280,true,483,KRW,,3260,130.0000,,42380.0000,423800.0000,423800.0000,466180.0000,job,quote-accepted,1026881,78530,2019-12-03 13:46:04.000000,406684,2019-12-07 11:13:25.000000,,created,2646989,,2019-12-07 11:13:24,true,,
2683944,2451357,,1272,,,JPY,,470,5.0000,,235.0000,2350.0000,2350.0000,2585.0000,monthly,quote-accepted,1041023,182788,2019-12-03 13:46:19.000000,473757,2019-12-03 19:59:51.000000,,,2646990,,2019-12-03 19:59:51,true,,
2683945,2451358,,1261,,,JPY,,187,12.0000,,213.0000,2244.0000,2132.0000,2345.0000,job,quote-accepted,1025053,12623,2019-12-03 13:46:42.000000,292219,2019-12-04 13:13:30.000000,,,2646991,,2019-12-04 13:13:30,true,,
2683946,2451359,,1290,true,263,CNY,,392,0.9430,,13.0700,369.6500,217.8100,230.8800,job,quote-accepted,1026934,26951,2019-12-03 13:46:45.000000,162972,2019-12-07 12:30:50.000000,,created,2646992,,2019-12-07 12:30:50,true,,
2683947,2451360,,1272,,,JPY,,621,5.0000,,310.0000,3105.0000,3105.0000,3415.0000,monthly,quote-accepted,1041023,182788,2019-12-03 13:47:13.000000,543190,2019-12-04 11:48:31.000000,,,2646993,,2019-12-04 11:48:31,true,,
