id,enquiry_id,data,invoice_type,use_editage_card,editage_card_id,currency_code,premium,billing_unit_count,rate,discount,tax,gross_price,net_price,price_after_tax,client_invoice_frequency,status,invoice_id,created_by,created_date,last_modified_by,last_modified_date,payment_admin_eos_id,editage_card_status,component_id,eos_users,sent_to_client_date,active,converted_amount,converted_currency
2748396,2511129,,1245,,,JPY,,4138,16.0000,,6620.0000,66208.0000,66208.0000,72828.0000,job,quote-accepted,1043866,103384,2020-01-05 15:37:38.000000,762516,2020-01-07 15:11:19.000000,,,2710334,,2020-01-07 15:11:19,true,,
2748398,2511130,,1290,,,CNY,,2559,0.6600,,101.3400,1688.9400,1688.9400,1790.2800,job,quote-accepted,1045251,778054,2020-01-05 15:40:11.000000,513652,2020-01-09 15:53:15.000000,,,2710336,,2020-01-09 15:53:15,true,,
2748400,2511132,,1245,,,JPY,,579,6.0000,,347.0000,3474.0000,3474.0000,3821.0000,job,quote-accepted,1042912,89226,2020-01-05 15:43:35.000000,430046,2020-01-06 04:15:41.000000,,,2710338,,2020-01-06 04:15:40,true,,
2748402,2511134,,1245,,,JPY,,1193,12.0000,,2147.0000,14316.0000,21474.0000,23621.0000,job,quote-accepted,1043541,115312,2020-01-05 15:49:34.000000,602008,2020-01-07 09:04:12.000000,,,2710340,,2020-01-07 09:04:11,true,,
2748404,2511136,,1245,,,JPY,,3847,11.0000,,6539.0000,42317.0000,65399.0000,71938.0000,job,quote-accepted,1046003,778059,2020-01-05 15:51:11.000000,232220,2020-01-17 07:44:44.000000,,,2710342,,2020-01-10 16:39:21,true,,
2748405,2511137,,1256,,,USD,,1231,0.1320,21.1700,0.0000,162.4900,146.2500,146.2500,job,quote-accepted,1044494,778048,2020-01-05 15:52:05.000000,757680,2020-01-08 14:19:37.000000,,,2710343,,2020-01-08 14:19:36,true,,
2748406,2511138,,34852,,,JPY,,141,14.0000,,197.0000,1974.0000,1974.0000,2171.0000,job,quote-accepted,1043136,778057,2020-01-05 15:52:34.000000,466217,2020-01-06 12:53:02.000000,,,2710344,,2020-01-06 12:53:02,true,,
2748413,2511144,,1245,,,JPY,,184,6.0000,,110.0000,1104.0000,1104.0000,1214.0000,job,quote-accepted,1043860,453175,2020-01-05 16:04:46.000000,679871,2020-01-07 15:05:08.000000,,,2710351,,2020-01-07 15:05:08,true,,
2748417,2511147,,90500,true,4567,CNY,,4610,0.6600,,260.0000,3042.6000,4333.4000,4593.4000,job,quote-accepted,1045412,49474,2020-01-05 16:08:46.000000,616800,2020-01-09 18:45:23.000000,,blocked,2710355,,2020-01-09 18:45:23,true,,
2748429,2511155,,1290,,,CNY,,2698,0.7080,,148.6200,1910.1800,2476.9400,2625.5600,job,quote-accepted,1044746,777798,2020-01-05 16:15:45.000000,671804,2020-01-08 19:50:42.000000,,,2710367,,2020-01-08 19:50:41,true,,
2748431,2511157,,1279,,,KRW,,638,70.0000,4824.0000,3617.0000,44660.0000,36175.0000,39792.0000,job,quote-accepted,1043243,778066,2020-01-05 16:20:05.000000,244608,2020-01-06 15:34:04.000000,,,2710369,,2020-01-06 15:34:04,true,,
2748433,2511159,,1245,,,JPY,,786,18.0000,4050.0000,1202.0000,14148.0000,12026.0000,13228.0000,job,quote-accepted,1043093,778068,2020-01-05 16:21:15.000000,232220,2020-01-28 08:11:52.000000,,,2710371,,2020-01-06 12:03:56,true,,
2748436,2511162,,1245,,,JPY,,1,29999.0000,,2999.0000,29999.0000,29999.0000,32998.0000,job,quote-accepted,1045033,459218,2020-01-05 16:23:18.000000,771069,2020-01-09 11:42:26.000000,,,2710374,,2020-01-09 11:42:26,true,,
2748439,2511165,,1256,,,USD,,5150,0.0500,,0.0000,257.5000,103.0000,103.0000,job,quote-accepted,1046141,362337,2020-01-05 16:25:43.000000,338605,2020-01-10 19:11:22.000000,,,2710377,,2020-01-10 19:11:21,true,,
2748441,2511167,,1290,false,19203,CNY,,1266,0.6600,,20.0500,835.5600,334.2300,354.2800,job,quote-accepted,1044107,663233,2020-01-05 16:28:08.000000,441302,2020-01-07 20:09:22.000000,,,2710379,,2020-01-07 20:09:22,true,,
2748443,2511169,,1269,,,USD,,1,239.0000,,0.0000,239.0000,239.0000,239.0000,monthly,quote-accepted,1059445,125286,2020-01-05 16:30:02.000000,228320,2020-01-08 15:01:38.000000,,,2710381,,2020-01-08 15:01:38,true,,
2748445,2511171,,1261,,,JPY,,278,18.0000,,500.0000,5004.0000,5004.0000,5504.0000,job,quote-accepted,1043118,365921,2020-01-05 16:30:45.000000,172183,2020-01-06 12:33:48.000000,,,2710383,,2020-01-06 12:33:48,true,,
2748454,2511179,,1245,,,JPY,,342,18.0000,,615.0000,6156.0000,6156.0000,6771.0000,job,quote-accepted,1043213,26492,2020-01-05 16:37:06.000000,757680,2020-01-06 14:34:25.000000,,,2710392,,2020-01-06 14:34:24,true,,
2748462,2511187,,1259,,,TWD,,200,1.4000,,14.0000,280.0000,280.0000,294.0000,job,quote-accepted,1043081,619269,2020-01-05 16:39:49.000000,195201,2020-01-06 11:56:23.000000,,,2710400,,2020-01-06 11:56:23,true,,
2748463,2511188,,1269,,,USD,,6383,0.0000,,0.0000,0.0000,0.0000,0.0000,monthly,quote-accepted,1059445,125286,2020-01-05 16:40:03.000000,371899,2020-01-09 17:42:10.000000,,,2710401,,2020-01-09 17:42:10,true,,
2748466,2511190,,1261,,,JPY,,1063,6.0000,,637.0000,6378.0000,6378.0000,7015.0000,job,quote-accepted,1043917,778080,2020-01-05 16:43:58.000000,521907,2020-01-07 15:54:24.000000,,,2710404,,2020-01-07 15:54:24,true,,
2748470,2511194,,1245,,,JPY,,350,6.0000,,210.0000,2100.0000,2100.0000,2310.0000,job,quote-accepted,1043899,221134,2020-01-05 16:46:34.000000,762516,2020-01-07 15:41:12.000000,,,2710408,,2020-01-07 15:41:12,true,,
2748478,2511202,,1256,,,USD,,7000,0.1000,196.0000,0.0000,700.0000,504.0000,504.0000,job,quote-accepted,1046138,778078,2020-01-05 16:51:41.000000,677084,2020-01-10 19:05:37.000000,,,2710416,,2020-01-10 19:05:37,true,,
2748480,2511204,,1277,true,13334,KRW,,1,1.0000,,0.0000,1.0000,1.0000,1.0000,job,quote-accepted,1042845,225667,2020-01-05 16:53:04.000000,490211,2020-01-05 16:59:02.000000,,created,2710418,,2020-01-05 16:59:02,true,,
2748488,2511212,,90500,,,CNY,,4123,0.4250,,105.1400,1752.2700,1752.2700,1857.4100,job,quote-accepted,1044478,146551,2020-01-05 16:57:35.000000,761821,2020-01-08 13:47:14.000000,,,2710426,,2020-01-08 13:47:14,true,,
2748491,2511215,,1290,,,CNY,,1511,0.7080,200.0000,94.4500,1069.7800,1574.1800,1668.6300,job,quote-accepted,1044066,777849,2020-01-05 16:58:25.000000,441305,2020-01-07 18:50:57.000000,,,2710429,,2020-01-07 18:50:57,true,,
2748505,2511226,,1245,,,JPY,,2561,0.0000,,405.0000,0.0000,4050.0000,4455.0000,job,quote-accepted,1044588,175315,2020-01-05 17:09:54.000000,182419,2020-01-08 16:10:15.000000,,,2710443,,2020-01-08 16:10:14,true,,
2748509,2511229,,1256,true,2086,USD,,1393,0.0900,,0.0000,125.3700,125.3700,125.3700,job,quote-accepted,1043972,362337,2020-01-05 17:12:29.000000,275866,2020-01-07 16:55:36.000000,,created,2710447,,2020-01-07 16:55:36,true,,
2748513,2511233,,1269,,,USD,,5993,0.0260,,0.0000,155.8100,155.8100,155.8100,monthly,quote-accepted,1059445,125286,2020-01-05 17:16:02.000000,570215,2020-01-10 17:50:05.000000,,,2710451,,2020-01-10 17:50:05,true,,
2748515,2511235,,1261,,,JPY,,11550,5.5000,,6352.0000,63525.0000,63525.0000,69877.0000,job,quote-accepted,1046638,180701,2020-01-05 17:17:00.000000,244608,2020-01-11 21:58:43.000000,,,2710453,,2020-01-11 21:58:42,true,,
2748516,2511236,,1245,,,JPY,,1,29999.0000,,2999.0000,29999.0000,29999.0000,32998.0000,job,quote-accepted,1044875,394,2020-01-05 17:17:57.000000,522947,2020-01-09 08:42:08.000000,,,2710454,,2020-01-09 08:42:08,true,,
2748517,2511237,,1269,,,USD,,3937,0.0260,,0.0000,102.3600,102.3600,102.3600,monthly,quote-accepted,1059445,125286,2020-01-05 17:20:03.000000,571030,2020-01-09 19:01:08.000000,,,2710455,,2020-01-09 19:01:08,true,,
2748520,2511240,,1245,,,JPY,,134,12.0000,,241.0000,1608.0000,2412.0000,2653.0000,job,quote-accepted,1043931,283051,2020-01-05 17:24:44.000000,491024,2020-01-07 16:11:32.000000,,,2710458,,2020-01-07 16:11:32,true,,
2748522,2511242,,1261,,,JPY,,547,12.0000,984.0000,886.0000,6564.0000,8862.0000,9748.0000,job,quote-accepted,1044304,610595,2020-01-05 17:26:21.000000,520639,2020-01-08 10:49:17.000000,,,2710460,,2020-01-08 10:49:16,true,,
2748523,2511243,,1261,,,JPY,,201,18.0000,,361.0000,3618.0000,3618.0000,3979.0000,job,quote-accepted,1043248,51235,2020-01-05 17:29:26.000000,51235,2020-01-08 13:06:23.000000,,,2710461,,2020-01-06 15:52:03,true,,
2748524,2511244,,1280,,,KRW,,1,1.0000,,0.0000,1.0000,1.0000,1.0000,job,quote-accepted,1042854,225667,2020-01-05 17:30:17.000000,130,2020-01-05 17:36:26.000000,615574,,2710462,,2020-01-05 17:36:26,true,,
2748525,2511245,,1245,,,JPY,,4731,25.0000,11516.0000,9607.0000,118275.0000,96070.0000,105677.0000,job,quote-accepted,1048479,128665,2020-01-05 17:30:18.000000,287615,2020-01-15 10:38:01.000000,,,2710463,,2020-01-15 10:38:01,true,,
2748527,2511247,,1245,,,JPY,,9381,20.0000,,18817.0000,187620.0000,188170.0000,206987.0000,job,quote-accepted,1047698,458655,2020-01-05 17:31:59.000000,246452,2020-01-14 09:33:21.000000,,,2710465,,2020-01-14 09:33:21,true,,
2748529,2511249,,1280,,,KRW,,1,1.0000,,0.0000,1.0000,1.0000,1.0000,job,quote-accepted,1042856,225667,2020-01-05 17:36:05.000000,130,2020-01-05 17:43:06.000000,615574,,2710467,,2020-01-05 17:43:06,true,,
2748530,2511250,,1245,,,JPY,,3387,11.0000,,5757.0000,37257.0000,57579.0000,63336.0000,job,quote-accepted,1045171,99124,2020-01-05 17:36:52.000000,425104,2020-01-09 14:21:06.000000,,,2710468,,2020-01-09 14:21:06,true,,
2748534,2511254,,1261,,,JPY,,100,1.0000,,8.0000,100.0000,85.0000,93.0000,job,quote-accepted,1042857,225667,2020-01-05 17:37:47.000000,130,2020-01-05 17:43:37.000000,,,2710472,,2020-01-05 17:43:37,true,,
2748535,2511255,,1269,,,USD,,5922,0.0260,,0.0000,153.9700,153.9700,153.9700,monthly,quote-accepted,1059445,125286,2020-01-05 17:38:05.000000,177669,2020-01-09 22:11:15.000000,,,2710473,,2020-01-09 22:11:15,true,,
2748536,2511256,,1245,,,JPY,,522,6.0000,,125.0000,3132.0000,1253.0000,1378.0000,job,quote-accepted,1043941,79479,2020-01-05 17:40:35.000000,678978,2020-01-07 16:24:00.000000,,,2710474,,2020-01-07 16:24:00,true,,
2748539,2511258,,1277,true,13334,KRW,,1,1.0000,,0.0000,1.0000,1.0000,1.0000,job,quote-accepted,1042867,225667,2020-01-05 17:44:49.000000,490211,2020-01-05 17:57:08.000000,,created,2710477,,2020-01-05 17:57:08,true,,
2748544,2511263,,1245,,,JPY,,2478,18.0000,,6107.0000,44604.0000,61074.0000,67181.0000,job,quote-accepted,1044644,6256,2020-01-05 17:48:02.000000,607041,2020-01-08 17:24:41.000000,,,2710482,,2020-01-08 17:24:41,true,,
2748545,2511264,,1245,,,JPY,,4724,0.0000,,450.0000,0.0000,4500.0000,4950.0000,job,quote-accepted,1044518,427674,2020-01-05 17:50:41.000000,240653,2020-01-08 14:47:48.000000,,,2710483,,2020-01-08 14:47:48,true,,
2748547,2511266,,1280,,,KRW,,3571,70.0000,,24997.0000,249970.0000,249970.0000,274967.0000,job,quote-accepted,1044500,153148,2020-01-05 17:51:11.000000,570215,2020-01-08 14:24:07.000000,,,2710485,,2020-01-08 14:24:07,true,,
2748550,2511268,,1245,,,JPY,,5012,9.0000,,4510.0000,45108.0000,45108.0000,49618.0000,job,quote-accepted,1044104,138033,2020-01-05 17:54:37.000000,618981,2020-01-07 19:57:58.000000,,,2710488,,2020-01-07 19:57:57,true,,
2748551,2511269,,1280,true,10032,KRW,,4058,80.0000,16232.0000,30840.0000,324640.0000,308408.0000,339248.0000,job,quote-accepted,1044028,18947,2020-01-05 17:55:30.000000,417510,2020-01-07 17:51:23.000000,,created,2710489,,2020-01-07 17:51:23,true,,
2748552,2511270,,1269,,,USD,,5511,0.0770,,0.0000,424.3400,424.3400,424.3400,monthly,quote-accepted,1059445,125286,2020-01-05 17:56:02.000000,785,2020-01-09 18:57:19.000000,,,2710490,,2020-01-09 18:57:19,true,,
2748553,2511271,,1290,,,CNY,,5972,0.4250,288.0000,135.0100,2538.1000,2250.1000,2385.1100,job,quote-accepted,1045205,44521,2020-01-05 17:56:55.000000,769598,2020-01-09 15:05:00.000000,,,2710491,,2020-01-09 15:04:59,true,,
2748557,2511274,,1256,,,USD,,1,1440.0000,144.0000,0.0000,1440.0000,1296.0000,1296.0000,job,quote-accepted,1045470,778133,2020-01-05 17:59:15.000000,233291,2020-01-09 20:54:32.000000,,,2710495,,2020-01-09 20:54:32,true,,
2748559,2511276,,1245,,,JPY,,609,25.0000,,1522.0000,15225.0000,15225.0000,16747.0000,job,quote-accepted,1044643,155624,2020-01-05 18:00:34.000000,607041,2020-01-08 17:22:31.000000,,,2710497,,2020-01-08 17:22:31,true,,
2748568,2511285,,1269,,,USD,,5435,0.0260,,0.0000,141.3100,141.3100,141.3100,monthly,quote-accepted,1059445,125286,2020-01-05 18:08:04.000000,366168,2020-01-09 04:56:31.000000,,,2710506,,2020-01-09 04:56:31,true,,
2748570,2511287,,1290,false,5807,CNY,,8662,0.4250,1178.5700,138.8800,3681.3500,2314.6400,2453.5200,job,quote-accepted,1046021,302621,2020-01-05 18:08:10.000000,769598,2020-01-10 16:53:46.000000,,,2710508,,2020-01-10 16:53:45,true,,
2748573,2511290,,1290,,,CNY,,5323,0.4250,200.0000,123.7400,2262.2700,2062.2700,2186.0100,job,quote-accepted,1044777,778149,2020-01-05 18:10:10.000000,570230,2020-01-09 00:15:18.000000,,,2710511,,2020-01-09 00:15:18,true,,
2748579,2511296,,1245,,,JPY,,2113,6.0000,,1690.0000,12678.0000,16904.0000,18594.0000,job,quote-accepted,1045432,153366,2020-01-05 18:13:32.000000,594416,2020-01-09 19:24:17.000000,,,2710517,,2020-01-09 19:24:17,true,,
2748591,2511308,,1245,,,JPY,,7515,9.0000,,6763.0000,67635.0000,67635.0000,74398.0000,job,quote-accepted,1044065,240981,2020-01-05 18:18:28.000000,653151,2020-01-07 18:50:57.000000,,,2710529,,2020-01-07 18:50:57,true,,
2748595,2511312,,1277,,,KRW,,1,14400.0000,,1440.0000,14400.0000,14400.0000,15840.0000,job,quote-accepted,1043696,778165,2020-01-05 18:18:50.000000,549853,2020-01-07 12:15:40.000000,,,2710533,,2020-01-07 12:15:40,true,,
2748596,2511313,,1261,,,JPY,,497,25.0000,,1056.0000,12425.0000,10562.0000,11618.0000,job,quote-accepted,1044027,778167,2020-01-05 18:20:08.000000,244608,2020-01-07 17:51:00.000000,,,2710534,,2020-01-07 17:51:00,true,,
2748599,2511316,,1261,,,JPY,,1,1.0000,,0.0000,1.0000,1.0000,1.0000,job,quote-accepted,1042873,601189,2020-01-05 18:20:56.000000,490211,2020-01-05 18:30:03.000000,,,2710537,,2020-01-05 18:30:03,true,,
2748602,2511319,,90500,,,CNY,,4909,0.6600,,194.4000,3239.9400,3239.9400,3434.3400,job,quote-accepted,1045221,443041,2020-01-05 18:21:47.000000,757680,2020-01-09 15:26:11.000000,,,2710540,,2020-01-09 15:26:10,true,,
2748609,2511326,,1280,,,KRW,,3329,130.0000,,57674.0000,432770.0000,576740.0000,634414.0000,job,quote-accepted,1044234,311425,2020-01-05 18:24:48.000000,675096,2020-01-08 09:24:06.000000,,,2710547,,2020-01-08 09:24:05,true,,
2748612,2511328,,1269,,,USD,,1,239.0000,,0.0000,239.0000,239.0000,239.0000,monthly,quote-accepted,1059445,125286,2020-01-05 18:25:03.000000,653151,2020-01-07 16:34:56.000000,,,2710550,,2020-01-07 16:34:56,true,,
2748627,2511344,,1245,,,JPY,,236,12.0000,,424.0000,2832.0000,4248.0000,4672.0000,job,quote-accepted,1043610,298106,2020-01-05 18:30:49.000000,466217,2020-01-07 10:35:21.000000,,,2710565,,2020-01-07 10:35:21,true,,
2748631,2511348,,13517,,,USD,,3043,0.1000,,0.0000,304.3000,304.3000,304.3000,job,quote-accepted,1045135,778179,2020-01-05 18:34:09.000000,769598,2020-01-09 13:37:39.000000,,,2710569,,2020-01-09 13:37:39,true,,
2748632,2511349,,1290,,,CNY,,2884,0.4250,,29.4200,1225.7000,490.2800,519.7000,job,quote-accepted,1044752,179358,2020-01-05 18:35:02.000000,240653,2020-01-08 19:59:28.000000,,,2710570,,2020-01-08 19:59:27,true,,
2748643,2511360,,1290,true,18262,CNY,,5253,0.7080,200.0000,211.1500,3719.1200,3519.1200,3730.2700,job,quote-accepted,1045452,661368,2020-01-05 18:40:53.000000,204676,2020-01-09 19:54:11.000000,,created,2710581,,2020-01-09 19:54:11,true,,
2748647,2511364,{"subscription_plan_id": 91024},1290,,15324,CNY,,1,0.0000,452.8300,27.1698,905.6600,452.8300,480.0000,job,quote-accepted,1042879,626046,2020-01-05 18:42:02.000000,626046,2020-01-05 18:42:02.000000,,created,2710585,,2020-01-05 18:42:02,true,,
2748650,2511366,,1245,,,JPY,,131,6.0000,,78.0000,786.0000,786.0000,864.0000,job,quote-accepted,1044040,64731,2020-01-05 18:45:49.000000,690194,2020-01-07 18:00:40.000000,,,2710588,,2020-01-07 18:00:39,true,,
2748652,2511368,,1290,,,CNY,,4318,0.6600,,231.5400,2849.8800,3858.9200,4090.4600,job,quote-accepted,1045153,776587,2020-01-05 18:48:29.000000,540258,2020-01-09 13:54:26.000000,,,2710590,,2020-01-09 13:54:26,true,,
2748655,2511371,,1245,,,JPY,,3766,6.0000,,2259.0000,22596.0000,22596.0000,24855.0000,job,quote-accepted,1045346,67812,2020-01-05 18:50:36.000000,618981,2020-01-09 17:26:19.000000,,,2710593,,2020-01-09 17:26:18,true,,
2748656,2511372,,1280,false,11523,KRW,,1878,80.0000,,15024.0000,150240.0000,150240.0000,165264.0000,job,quote-accepted,1043943,279193,2020-01-05 18:50:40.000000,762516,2020-01-07 16:24:27.000000,,created,2710594,,2020-01-07 16:24:27,true,,
2748658,2511374,,1280,,,KRW,,2283,130.0000,,29679.0000,296790.0000,296790.0000,326469.0000,job,quote-accepted,1045402,96329,2020-01-05 18:51:20.000000,317139,2020-01-09 18:31:00.000000,,,2710596,,2020-01-09 18:31:00,true,,
2748660,2511376,,1261,,,JPY,,454,25.0000,,964.0000,11350.0000,9648.0000,10612.0000,job,quote-accepted,1044010,778192,2020-01-05 18:52:58.000000,244608,2020-01-07 17:31:28.000000,,,2710598,,2020-01-07 17:31:28,true,,
2748666,2511381,,90500,false,19979,CNY,,1,9245.2800,288.0000,509.4300,9245.2800,8490.5700,9000.0000,job,quote-accepted,1049550,661548,2020-01-05 18:54:26.000000,692,2020-01-16 16:41:44.000000,,,2710604,,2020-01-16 16:41:43,true,,
2748668,2511383,,1290,,,CNY,,2306,1.1320,,186.0800,2610.3900,3101.3100,3287.3900,job,quote-accepted,1047286,778152,2020-01-05 18:55:22.000000,607041,2020-01-13 15:25:47.000000,,,2710606,,2020-01-13 15:25:47,true,,
2748674,2511389,,1245,,,JPY,,547,12.0000,,656.0000,6564.0000,6564.0000,7220.0000,job,quote-accepted,1043757,313952,2020-01-05 18:57:29.000000,675096,2020-01-07 13:00:42.000000,,,2710612,,2020-01-07 13:00:42,true,,
2748686,2511401,,1290,false,1061,CNY,,4863,0.6600,,77.0300,3209.5800,1283.8400,1360.8700,job,quote-accepted,1045513,71794,2020-01-05 19:01:33.000000,217872,2020-01-10 05:06:21.000000,,,2710624,,2020-01-10 05:06:20,true,,
2748689,2511404,,1261,,,JPY,,4234,5.5000,,2328.0000,23287.0000,23287.0000,25615.0000,job,quote-accepted,1044737,5265,2020-01-05 19:02:21.000000,520639,2020-01-08 19:25:34.000000,,,2710627,,2020-01-08 19:25:34,true,,
2748699,2511413,,1269,,,USD,,5712,0.0260,,0.0000,148.5100,148.5100,148.5100,monthly,quote-accepted,1059445,125286,2020-01-05 19:06:05.000000,301140,2020-01-10 14:44:21.000000,,,2710637,,2020-01-10 14:44:21,true,,
2748702,2511417,,98738,,,USD,,1,150.0000,,0.0000,150.0000,1153.0000,1153.0000,job,quote-accepted,1045414,778198,2020-01-05 19:06:50.000000,502957,2020-01-09 18:52:23.000000,,,2710640,,2020-01-09 18:52:22,true,,
2748704,2511419,,1245,,,JPY,,528,6.0000,316.0000,285.0000,3168.0000,2852.0000,3137.0000,job,quote-accepted,1043842,25945,2020-01-05 19:07:04.000000,585556,2020-01-07 14:45:08.000000,,,2710642,,2020-01-07 14:45:08,true,,
2748708,2511422,,1266,,,CNY,,4095,0.3300,,81.0800,1351.3500,1351.3500,1432.4300,monthly,quote-accepted,1059240,444518,2020-01-05 19:08:07.000000,570230,2020-01-08 00:28:14.000000,,,2710646,,2020-01-08 00:28:14,true,,
2748713,2511427,,1280,,,KRW,,3000,130.0000,,48000.0000,390000.0000,480000.0000,528000.0000,job,quote-accepted,1044872,29997,2020-01-05 19:09:40.000000,683444,2020-01-09 08:39:35.000000,,,2710651,,2020-01-09 08:39:35,true,,
2748720,2511433,,90500,false,2185,CNY,,159,0.4250,,4.0500,67.5700,67.5700,71.6200,job,quote-accepted,1044198,11494,2020-01-05 19:11:09.000000,741,2020-01-08 08:27:06.000000,,,2710658,,2020-01-08 08:27:06,true,,
2748725,2511438,,1261,,,JPY,,341,18.0000,,613.0000,6138.0000,6138.0000,6751.0000,job,quote-accepted,1043046,778222,2020-01-05 19:12:39.000000,477353,2020-01-06 11:27:22.000000,,,2710663,,2020-01-06 11:27:21,true,,
2748729,2511442,,1245,,,JPY,,4785,12.0000,,5742.0000,57420.0000,57420.0000,63162.0000,job,quote-accepted,1045860,128752,2020-01-05 19:13:31.000000,674,2020-01-10 14:32:44.000000,,,2710667,,2020-01-10 14:32:44,true,,
2748734,2511446,,1269,,,USD,,4218,0.0260,,0.0000,109.6600,109.6600,109.6600,monthly,quote-accepted,1059445,125286,2020-01-05 19:14:06.000000,473792,2020-01-09 17:41:40.000000,,,2710672,,2020-01-09 17:41:40,true,,
2748737,2511450,,1269,,,USD,,5906,0.0260,,0.0000,153.5500,153.5500,153.5500,monthly,quote-accepted,1059445,125286,2020-01-05 19:16:04.000000,473792,2020-01-10 18:02:18.000000,,,2710675,,2020-01-10 18:02:18,true,,
2748745,2511458,,1280,true,4766,KRW,,292,80.0000,,2336.0000,23360.0000,23360.0000,25696.0000,job,quote-accepted,1043995,83217,2020-01-05 19:18:52.000000,674,2020-01-07 17:15:33.000000,,created,2710683,,2020-01-07 17:15:33,true,,
2748746,2511459,,1261,,,JPY,,377,18.0000,,678.0000,6786.0000,6786.0000,7464.0000,job,quote-accepted,1043174,763085,2020-01-05 19:19:25.000000,501537,2020-01-06 13:49:25.000000,,,2710684,,2020-01-06 13:49:25,true,,
2748750,2511462,,1283,,,USD,,1,323.0000,,0.0000,323.0000,274.5500,274.5500,job,quote-accepted,1047526,778230,2020-01-05 19:25:49.000000,608531,2020-01-13 20:03:50.000000,,,2710688,,2020-01-13 20:03:50,true,,
2748751,2511463,,1245,,,JPY,,3385,17.0000,,7447.0000,57545.0000,74470.0000,81917.0000,job,quote-accepted,1047704,477383,2020-01-05 19:26:00.000000,246452,2020-01-14 09:39:16.000000,,,2710689,,2020-01-14 09:39:16,true,,
2748753,2511465,,1245,,,JPY,,915,6.0000,,732.0000,5490.0000,7320.0000,8052.0000,job,quote-accepted,1043992,126530,2020-01-05 19:27:42.000000,597619,2020-01-07 17:10:37.000000,,,2710691,,2020-01-07 17:10:37,true,,
2748754,2511466,,1269,,,USD,,4617,0.0000,,0.0000,0.0000,0.0000,0.0000,monthly,quote-accepted,1059445,125286,2020-01-05 19:28:03.000000,275866,2020-01-09 17:22:20.000000,,,2710692,,2020-01-09 17:22:19,true,,
2748755,2511467,,1245,,,JPY,,312,12.0000,,561.0000,3744.0000,5616.0000,6177.0000,job,quote-accepted,1044270,69893,2020-01-05 19:29:34.000000,463924,2020-01-08 10:13:24.000000,,,2710693,,2020-01-08 10:13:24,true,,
2748758,2511469,,1269,,,USD,,2273,0.0260,,0.0000,59.0900,59.0900,59.0900,monthly,quote-accepted,1059445,125286,2020-01-05 19:30:03.000000,227735,2020-01-09 16:11:53.000000,,,2710696,,2020-01-09 16:11:53,true,,
2748759,2511470,,1280,,,KRW,,6349,60.0000,19047.0000,36189.0000,380940.0000,361893.0000,398082.0000,job,quote-accepted,1045433,762620,2020-01-05 19:31:54.000000,679871,2020-01-09 19:26:08.000000,,,2710697,,2020-01-09 19:26:08,true,,
2748760,2511471,,1280,,,KRW,,4010,130.0000,,46917.0000,521300.0000,469170.0000,516087.0000,job,quote-accepted,1044727,55880,2020-01-05 19:35:13.000000,750649,2020-01-08 18:56:59.000000,,,2710698,,2020-01-08 18:56:58,true,,
2748761,2511472,,1280,,,KRW,,3042,75.0000,,23617.0000,228150.0000,236170.0000,259787.0000,job,quote-accepted,1045912,5110,2020-01-05 19:38:29.000000,607041,2020-01-10 15:20:21.000000,,,2710699,,2020-01-10 15:20:21,true,,
2748763,2511474,"{""job_confirmation"": {""amount"": 125, ""currency"": ""USD""}}",92196,,,USD,,1,125.0000,,0.0000,125.0000,125.0000,125.0000,job,quote-accepted,1044655,734004,2020-01-05 19:41:10.000000,294148,2020-01-08 17:35:18.000000,,,2710701,,2020-01-08 17:35:18,true,,
2748765,2511476,,13517,,,USD,,2527,0.1000,,0.0000,252.7000,252.7000,252.7000,job,quote-accepted,1045351,535291,2020-01-05 19:44:20.000000,354434,2020-01-09 17:30:40.000000,,,2710703,,2020-01-09 17:30:40,true,,
2748766,2511477,,1290,true,349,CNY,,3028,0.4250,288.0000,59.9300,1286.9000,998.9000,1058.8300,job,quote-accepted,1043384,115917,2020-01-05 19:44:27.000000,678978,2020-01-06 20:45:58.000000,,created,2710704,,2020-01-06 20:45:58,true,,
2748767,2511478,,1261,,,JPY,,416,28.0000,,891.0000,11648.0000,8911.0000,9802.0000,job,quote-accepted,1043703,503639,2020-01-05 19:46:08.000000,244608,2020-01-07 12:20:03.000000,,,2710705,,2020-01-07 12:20:03,true,,
2748769,2511480,,1279,,,KRW,,851,62.0000,,6148.0000,52762.0000,61485.0000,67633.0000,job,quote-accepted,1044310,777554,2020-01-05 19:48:30.000000,246452,2020-01-08 10:53:35.000000,,,2710707,,2020-01-08 10:53:35,true,,
2748772,2511483,,1294,,,TWD,,2776,4.5000,,624.0000,12492.0000,12492.0000,13116.0000,job,quote-accepted,1044505,201931,2020-01-05 19:50:26.000000,670418,2020-01-08 14:30:36.000000,,,2710710,,2020-01-08 14:30:36,true,,
2748775,2511485,,1288,,,BRL,,5270,0.1300,,0.0000,685.1000,685.1000,685.1000,job,quote-accepted,1046427,242966,2020-01-05 19:53:10.000000,513652,2020-01-11 12:35:08.000000,,,2710713,,2020-01-11 12:35:07,true,,
2748776,2511486,,1269,,,USD,,5890,0.0260,,0.0000,153.1400,153.1400,153.1400,monthly,quote-accepted,1059445,125286,2020-01-05 19:54:03.000000,507320,2020-01-10 17:36:52.000000,,,2710714,,2020-01-10 17:36:52,true,,
