id,enquiry_id,data,invoice_type,use_editage_card,editage_card_id,currency_code,premium,billing_unit_count,rate,discount,tax,gross_price,net_price,price_after_tax,client_invoice_frequency,status,invoice_id,created_by,created_date,last_modified_by,last_modified_date,payment_admin_eos_id,editage_card_status,component_id,eos_users,sent_to_client_date,active,converted_amount,converted_currency
2820138,2578220,"{""adjustment"": 200000, ""order_owner"": ""author"", ""split_details"": {""type"": ""V"", ""max_rate"": ""220000"", ""max_value"": ""220000""}}",1289,,,KRW,,3446,110.0000,,17906.0000,379060.0000,179060.0000,196966.0000,split,quote-accepted,1064201,147273,2020-02-05 09:48:35.000000,354434,2020-02-10 16:13:08.000000,,,2780917,{"eos_user": 565308},2020-02-10 16:13:08,true,,
2820139,2578220,"{""adjustment"": 179060, ""order_owner"": ""coordinator"", ""split_details"": {""type"": ""V"", ""max_rate"": ""220000"", ""max_value"": ""220000""}}",1289,,,KRW,,3446,110.0000,,20000.0000,379060.0000,200000.0000,220000.0000,split,quote-accepted,1064200,147273,2020-02-05 09:48:35.000000,354434,2020-02-10 16:13:08.000000,,,2780917,{"eos_user": 146409},2020-02-10 16:13:08,true,,
2820141,2578222,"{""job_confirmation"": {""amount"": 461.3700000000000045474735088646411895751953125, ""currency"": ""USD""}}",1269,,,USD,,5915,0.0780,,0.0000,461.3700,461.3700,461.3700,monthly,quote-accepted,1077192,125286,2020-02-05 09:50:03.000000,570215,2020-02-10 19:33:31.000000,,,2780919,,2020-02-10 19:33:31,true,,
2820142,2578223,"{""job_confirmation"": {""amount"": 172.75, ""currency"": ""USD""}}",1256,,,USD,,2599,0.0680,,0.0000,176.7300,172.7500,172.7500,job,quote-accepted,1064838,323632,2020-02-05 09:50:20.000000,349683,2020-02-11 13:37:47.000000,,,2780920,,2020-02-11 13:37:47,true,,
2820144,2578224,"{""adjustment"": 0, ""order_owner"": ""coordinator"", ""split_details"": {""type"": ""V"", ""max_rate"": ""5000000"", ""max_value"": ""5000000""}}",1289,,,KRW,,4635,50.0000,,23175.0000,231750.0000,231750.0000,254925.0000,split,quote-accepted,1064091,129500,2020-02-05 09:50:41.000000,570213,2020-02-10 14:10:18.000000,,,2780921,{"eos_user": 128634},2020-02-10 14:10:18,true,,
2820148,2578227,"{""job_confirmation"": {""amount"": 124.1700000000000017053025658242404460906982421875, ""currency"": ""USD""}}",1269,,,USD,,4599,0.0270,,0.0000,124.1700,124.1700,124.1700,monthly,quote-accepted,1077192,125286,2020-02-05 09:52:03.000000,653151,2020-02-11 12:22:53.000000,,,2780924,,2020-02-11 12:22:53,true,,
2820149,2578228,,1274,,,KRW,,3439,110.0000,,37829.0000,378290.0000,378290.0000,416119.0000,monthly,quote-accepted,1077102,8778,2020-02-05 09:52:17.000000,674,2020-02-07 15:29:02.000000,,,2780925,,2020-02-07 15:29:02,true,,
2820150,2578229,"{""adjustment"": 0, ""order_owner"": ""coordinator"", ""split_details"": {""type"": ""V"", ""max_rate"": ""327360"", ""max_value"": ""327360""}}",1289,,,KRW,,5952,50.0000,,29760.0000,297600.0000,297600.0000,327360.0000,split,quote-accepted,1064241,62919,2020-02-05 09:54:08.000000,445341,2020-02-10 17:06:09.000000,,,2780926,{"eos_user": 62046},2020-02-10 17:06:09,true,,
2820152,2578231,,94204,,,CNY,,1,2285.0000,,137.1000,2285.0000,2285.0000,2422.1000,job,quote-accepted,1066188,804379,2020-02-05 09:56:27.000000,762516,2020-02-13 10:54:51.000000,,,2780928,,2020-02-13 10:54:50,true,,
2820153,2578232,,1280,true,6978,KRW,,537,62.0000,,4108.0000,33294.0000,41081.0000,45189.0000,job,quote-accepted,1063371,124689,2020-02-05 09:56:37.000000,162972,2020-02-08 11:05:15.000000,,created,2780929,,2020-02-08 11:05:15,true,,
2820154,2578234,"{""adjustment"": 0, ""order_owner"": ""coordinator"", ""split_details"": {""type"": ""V"", ""max_rate"": ""185212"", ""max_value"": ""185212""}}",1289,,,KRW,,6735,50.0000,,16837.0000,336750.0000,168375.0000,185212.0000,split,quote-accepted,1063029,62919,2020-02-05 09:57:17.000000,284378,2020-02-07 15:59:47.000000,,,2780930,{"eos_user": 62046},2020-02-07 15:59:46,true,,
2820155,2578235,,1245,,,JPY,,117,12.0000,,140.0000,1404.0000,1404.0000,1544.0000,job,quote-accepted,1061938,23160,2020-02-05 10:00:02.000000,757680,2020-02-06 10:01:12.000000,,,2780931,,2020-02-06 10:01:12,true,,
2820156,2578236,,1245,,,JPY,,510,20.0000,,1326.0000,10200.0000,13260.0000,14586.0000,job,quote-accepted,1061706,788872,2020-02-05 10:00:49.000000,443799,2020-02-05 18:25:00.000000,,,2780932,,2020-02-05 18:25:00,true,,
2820158,2578238,,90500,,,CNY,,5653,0.4720,288.0000,142.8100,2668.2100,2380.2100,2523.0200,job,quote-accepted,1063362,803768,2020-02-05 10:01:35.000000,371899,2020-02-08 10:53:28.000000,,,2780934,,2020-02-08 10:53:28,true,,
2820160,2578240,,1280,false,4926,KRW,,3223,60.0000,,19338.0000,193380.0000,193380.0000,212718.0000,job,quote-accepted,1062989,304413,2020-02-05 10:03:36.000000,616800,2020-02-07 15:22:08.000000,,created,2780936,,2020-02-07 15:22:08,true,,
2820161,2578241,"{""adjustment"": 0, ""order_owner"": ""coordinator"", ""split_details"": {""type"": ""V"", ""max_rate"": ""56237"", ""max_value"": ""56237""}}",1289,,,KRW,,2045,50.0000,,5112.0000,102250.0000,51125.0000,56237.0000,split,quote-accepted,1064099,62919,2020-02-05 10:04:10.000000,428938,2020-02-10 14:25:37.000000,,,2780937,{"eos_user": 62046},2020-02-10 14:25:37,true,,
2820163,2578243,,98738,,,USD,,1,792.0000,,0.0000,792.0000,792.0000,792.0000,job,quote-accepted,1065513,804320,2020-02-05 10:05:41.000000,762516,2020-02-12 11:38:30.000000,,,2780939,,2020-02-12 11:38:30,true,,
2820164,2578244,,1277,,,KRW,,356,70.0000,,2492.0000,24920.0000,24920.0000,27412.0000,job,quote-accepted,1061624,195660,2020-02-05 10:06:15.000000,607041,2020-02-05 16:59:28.000000,,,2780940,,2020-02-05 16:59:28,true,,
2820165,2578245,,1245,,,JPY,,3451,6.0000,,828.0000,20706.0000,8283.0000,9111.0000,job,quote-accepted,1064070,144799,2020-02-05 10:06:16.000000,265198,2020-02-10 13:39:14.000000,,,2780941,,2020-02-10 13:39:14,true,,
2820166,2578246,"{""adjustment"": 0, ""order_owner"": ""coordinator"", ""split_details"": {""type"": ""V"", ""max_rate"": ""319220"", ""max_value"": ""319220""}}",1289,,,KRW,,5804,50.0000,,29020.0000,290200.0000,290200.0000,319220.0000,split,quote-accepted,1064057,62919,2020-02-05 10:06:40.000000,203631,2020-02-10 13:26:53.000000,,,2780942,{"eos_user": 62046},2020-02-10 13:26:53,true,,
2820168,2578248,,1261,,,JPY,,760,15.0000,,1520.0000,11400.0000,15200.0000,16720.0000,job,quote-accepted,1063374,804386,2020-02-05 10:08:19.000000,162972,2020-02-08 11:06:09.000000,,,2780944,,2020-02-08 11:06:09,true,,
2820169,2578249,,1280,,,KRW,,1,2154000.0000,,174474.0000,2154000.0000,1744740.0000,1919214.0000,job,quote-accepted,1067186,380362,2020-02-05 10:09:51.000000,403694,2020-02-14 14:10:22.000000,,,2780945,,2020-02-14 14:10:22,true,,
2820173,2578253,,1259,,,TWD,,4699,1.4000,,328.0000,6578.0000,6578.0000,6906.0000,job,quote-accepted,1069530,550,2020-02-05 10:11:53.000000,677604,2020-02-18 20:17:07.000000,,,2780949,,2020-02-18 20:17:07,true,,
2820175,2578255,,1245,,,JPY,,645,6.0000,,387.0000,3870.0000,3870.0000,4257.0000,job,quote-accepted,1062699,453558,2020-02-05 10:12:45.000000,679871,2020-02-07 10:14:22.000000,,,2780951,,2020-02-07 10:14:21,true,,
2820176,2578256,,1245,,,JPY,,300,12.0000,,360.0000,3600.0000,3600.0000,3960.0000,job,quote-accepted,1061837,80208,2020-02-05 10:13:35.000000,233710,2020-02-06 06:34:25.000000,,,2780952,,2020-02-06 06:34:24,true,,
2820178,2578258,,1266,,,CNY,,279,0.2350,,3.9300,65.5600,65.5600,69.4900,monthly,quote-accepted,1077231,197849,2020-02-05 10:14:24.000000,675264,2020-02-06 18:41:33.000000,,,2780954,,2020-02-06 18:41:33,true,,
2820180,2578260,,1280,,,KRW,,433,60.0000,,2598.0000,25980.0000,25980.0000,28578.0000,job,quote-accepted,1063721,803299,2020-02-05 10:15:13.000000,320483,2020-02-09 18:36:06.000000,,,2780956,,2020-02-09 18:36:06,true,,
2820183,2578263,,1256,,,KRW,,2996,110.0000,,32956.0000,329560.0000,329560.0000,362516.0000,job,quote-accepted,1062942,29924,2020-02-05 10:15:45.000000,689603,2020-02-07 14:36:02.000000,,,2780959,,2020-02-07 14:36:02,true,,
2820184,2578264,,1245,,,JPY,,3000,13.0000,,5700.0000,39000.0000,57000.0000,62700.0000,job,quote-accepted,1062648,804392,2020-02-05 10:15:58.000000,683444,2020-02-07 09:19:42.000000,,,2780960,,2020-02-07 09:19:42,true,,
2820185,2578265,,1245,,,JPY,,6593,13.0000,12526.0000,11274.0000,85709.0000,112741.0000,124015.0000,job,quote-accepted,1063357,804393,2020-02-05 10:16:18.000000,513652,2020-02-08 10:48:37.000000,,,2780961,,2020-02-08 10:48:36,true,,
2820186,2578266,,1245,,,JPY,,6018,6.5000,,1564.0000,39117.0000,15647.0000,17211.0000,job,quote-accepted,1063240,601994,2020-02-05 10:16:29.000000,234955,2020-02-08 00:02:46.000000,,,2780962,,2020-02-08 00:02:46,true,,
2820192,2578271,"{""job_confirmation"": {""amount"": 140, ""currency"": ""USD""}}",1269,,,USD,,1,140.0000,,0.0000,140.0000,140.0000,140.0000,monthly,quote-accepted,1077199,558,2020-02-05 10:19:29.000000,558,2020-02-20 11:58:02.000000,,,2780968,,2020-02-20 11:58:02,true,,
2820194,2578272,,1277,,,KRW,,5567,130.0000,84618.0000,76156.0000,723710.0000,761566.0000,837722.0000,job,quote-accepted,1063380,804394,2020-02-05 10:19:52.000000,317138,2020-02-08 11:11:21.000000,,,2780970,,2020-02-08 11:11:21,true,,
2820195,2578274,,1245,,,JPY,,102,12.0000,,122.0000,1224.0000,1224.0000,1346.0000,job,quote-accepted,1062567,200252,2020-02-05 10:21:11.000000,354430,2020-02-07 05:40:22.000000,,,2780971,,2020-02-07 05:40:22,true,,
2820196,2578275,,1280,true,15717,KRW,,2331,60.0000,,13986.0000,139860.0000,139860.0000,153846.0000,job,quote-accepted,1064058,641954,2020-02-05 10:21:18.000000,734420,2020-02-10 13:27:32.000000,,created,2780972,,2020-02-10 13:27:32,true,,
2820197,2578277,,1245,,,JPY,,6289,25.0000,,12735.0000,157225.0000,127353.0000,140088.0000,job,quote-accepted,1069045,804341,2020-02-05 10:21:57.000000,362340,2020-02-18 11:28:08.000000,,,2780973,,2020-02-18 11:28:08,true,,
2820198,2578276,,1261,,,JPY,,951,12.0000,,1711.0000,11412.0000,17118.0000,18829.0000,job,quote-accepted,1062642,755411,2020-02-05 10:21:58.000000,678978,2020-02-07 09:08:57.000000,,,2780974,,2020-02-07 09:08:56,true,,
2820199,2578278,"{""job_confirmation"": {""amount"": 140, ""currency"": ""USD""}}",1269,,,USD,,1,140.0000,,0.0000,140.0000,140.0000,140.0000,monthly,quote-accepted,1077199,558,2020-02-05 10:22:37.000000,558,2020-02-17 16:47:22.000000,,,2780975,,2020-02-17 16:47:22,true,,
2820202,2578279,"{""adjustment"": 0, ""order_owner"": ""coordinator"", ""split_details"": {""type"": ""R"", ""max_rate"": ""50"", ""max_value"": 190135}}",1289,,,KRW,,3457,50.0000,,17285.0000,172850.0000,172850.0000,190135.0000,split,quote-accepted,1064252,200161,2020-02-05 10:25:21.000000,275866,2020-02-10 17:17:10.000000,,,2780977,{"eos_user": 203658},2020-02-10 17:17:09,true,,
2820203,2578280,,1274,,,KRW,,1070,55.0000,,2942.0000,58850.0000,29425.0000,32367.0000,monthly,quote-accepted,1077046,385647,2020-02-05 10:25:39.000000,203631,2020-02-07 14:59:08.000000,,,2780978,,2020-02-07 14:59:08,true,,
2820206,2578283,,1266,,,CNY,,2292,0.2830,,38.9200,648.6300,648.6300,687.5500,monthly,quote-accepted,1077307,307998,2020-02-05 10:26:46.000000,731052,2020-02-07 14:26:50.000000,,,2780981,,2020-02-07 14:26:50,true,,
2820207,2578284,,1277,,,KRW,,9780,98.0000,,75690.0000,958440.0000,756908.0000,832598.0000,job,quote-accepted,1064013,804397,2020-02-05 10:27:03.000000,244608,2020-02-10 12:44:21.000000,,,2780982,,2020-02-10 12:44:21,true,,
2820209,2578286,,1245,,,JPY,,4883,12.0000,,5859.0000,58596.0000,58596.0000,64455.0000,job,quote-accepted,1061871,457370,2020-02-05 10:29:21.000000,276644,2020-02-06 07:58:44.000000,,,2780984,,2020-02-06 07:58:44,true,,
2820210,2578287,,1274,,,KRW,,4776,55.0000,,26268.0000,262680.0000,262680.0000,288948.0000,monthly,quote-accepted,1077046,385647,2020-02-05 10:29:46.000000,731052,2020-02-10 16:18:21.000000,,,2780985,,2020-02-10 16:18:21,true,,
2820211,2578288,"{""job_confirmation"": {""amount"": 140, ""currency"": ""USD""}}",1269,,,USD,,1,140.0000,,0.0000,140.0000,140.0000,140.0000,monthly,quote-accepted,1077199,558,2020-02-05 10:30:49.000000,558,2020-02-20 11:58:43.000000,,,2780986,,2020-02-20 11:58:43,true,,
2820212,2578289,,1245,,,JPY,,2600,11.0000,,2860.0000,28600.0000,28600.0000,31460.0000,job,quote-accepted,1063864,114604,2020-02-05 10:31:03.000000,337737,2020-02-17 09:37:55.000000,,,2780987,,2020-02-10 10:14:14,true,,
2820215,2578291,,1245,,,JPY,,308,16.0000,,677.0000,4928.0000,6776.0000,7453.0000,job,quote-accepted,1061586,236930,2020-02-05 10:34:40.000000,746,2020-02-05 16:22:40.000000,,,2780990,,2020-02-05 16:22:39,true,,
2820216,2578292,"{""job_confirmation"": {""amount"": 140, ""currency"": ""USD""}}",1269,,,USD,,1,140.0000,,0.0000,140.0000,140.0000,140.0000,monthly,quote-accepted,1077199,558,2020-02-05 10:35:06.000000,558,2020-02-20 11:59:14.000000,,,2780991,,2020-02-20 11:59:14,true,,
2820220,2578295,"{""adjustment"": 0, ""order_owner"": ""coordinator"", ""split_details"": {""type"": ""R"", ""max_rate"": ""55"", ""max_value"": 277755}}",1289,,,KRW,,4591,55.0000,,25250.0000,252505.0000,252505.0000,277755.0000,split,quote-accepted,1061913,109425,2020-02-05 10:35:31.000000,686605,2020-02-06 09:28:22.000000,,,2780994,{"eos_user": 108558},2020-02-06 09:28:22,true,,
2820221,2578296,,1280,false,13474,KRW,,221,120.0000,,2652.0000,26520.0000,26520.0000,29172.0000,job,quote-accepted,1061931,601174,2020-02-05 10:35:35.000000,292219,2020-02-06 09:51:07.000000,,created,2780995,,2020-02-06 09:51:07,true,,
2820223,2578298,,1259,,,TWD,,730,1.4000,,51.0000,1022.0000,1022.0000,1073.0000,job,quote-accepted,1062294,804401,2020-02-05 10:36:10.000000,473757,2020-02-06 15:58:10.000000,,,2780997,,2020-02-06 15:58:09,true,,
2820225,2578301,,1290,,,CNY,,6360,0.4250,,64.8700,2703.0000,1081.2000,1146.0700,job,quote-accepted,1065843,311404,2020-02-05 10:39:01.000000,618981,2020-02-12 17:31:17.000000,,,2781000,,2020-02-12 17:31:17,true,,
2820226,2578300,,1245,,,JPY,,160,18.0000,,288.0000,2880.0000,2880.0000,3168.0000,job,quote-accepted,1061500,804403,2020-02-05 10:39:01.000000,605252,2020-02-05 14:33:52.000000,,,2780999,,2020-02-05 14:33:51,true,,
2820227,2578302,"{""job_confirmation"": {""amount"": 140, ""currency"": ""USD""}}",1269,,,USD,,1,140.0000,,0.0000,140.0000,140.0000,140.0000,monthly,quote-accepted,1077199,558,2020-02-05 10:39:16.000000,558,2020-02-17 16:49:07.000000,,,2781001,,2020-02-17 16:49:07,true,,
2820228,2578303,,1245,,,JPY,,23,23.0000,,52.0000,529.0000,529.0000,581.0000,job,quote-accepted,1063698,14620,2020-02-05 10:40:37.000000,163738,2020-02-09 16:47:40.000000,,,2781002,,2020-02-09 16:47:40,true,,
2820229,2578304,,1274,,,KRW,,3426,55.0000,,18843.0000,188430.0000,188430.0000,207273.0000,monthly,quote-accepted,1077046,385647,2020-02-05 10:40:59.000000,671804,2020-02-07 17:28:11.000000,,,2781003,,2020-02-07 17:28:11,true,,
2820230,2578305,,1245,,,JPY,,97,6.0000,,58.0000,582.0000,582.0000,640.0000,job,quote-accepted,1062694,645452,2020-02-05 10:42:08.000000,757680,2020-02-07 10:08:37.000000,,,2781004,,2020-02-07 10:08:36,true,,
2820231,2578306,,1266,,,CNY,,3507,0.2350,,49.4500,824.1400,824.1400,873.5900,monthly,quote-accepted,1077231,197849,2020-02-05 10:42:40.000000,371899,2020-02-08 18:18:00.000000,,,2781005,,2020-02-08 18:17:59,true,,
2820232,2578307,,1290,,,CNY,,7328,0.6600,1377.6600,385.5500,4836.4800,6425.8600,6811.4100,job,quote-accepted,1065457,804367,2020-02-05 10:42:52.000000,757680,2020-02-12 10:39:51.000000,,,2781006,,2020-02-12 10:39:51,true,,
2820233,2578308,"{""job_confirmation"": {""amount"": 140, ""currency"": ""USD""}}",1269,,,USD,,1,140.0000,,0.0000,140.0000,140.0000,140.0000,monthly,quote-accepted,1077199,558,2020-02-05 10:43:09.000000,558,2020-02-14 12:55:51.000000,,,2781007,,2020-02-14 12:55:51,true,,
2820237,2578311,"{""adjustment"": 0, ""order_owner"": ""coordinator"", ""split_details"": {""type"": ""R"", ""max_rate"": ""50"", ""max_value"": 268963}}",1289,,,KRW,,5094,48.0000,,24451.0000,244512.0000,244512.0000,268963.0000,split,quote-accepted,1064343,78425,2020-02-05 10:44:13.000000,546451,2020-02-10 18:49:00.000000,,,2781010,{"eos_user": 77552},2020-02-10 18:49:00,true,,
2820240,2578314,,1274,,,KRW,,816,55.0000,,4488.0000,44880.0000,44880.0000,49368.0000,monthly,quote-accepted,1077057,203631,2020-02-05 10:45:43.000000,203631,2020-02-07 12:00:29.000000,,,2781013,,2020-02-07 12:00:29,true,,
2820243,2578317,,1280,false,7440,KRW,,6161,60.0000,18483.0000,35117.0000,369660.0000,351177.0000,386294.0000,job,quote-accepted,1064104,234960,2020-02-05 10:47:19.000000,204676,2020-02-10 14:29:37.000000,,created,2781016,,2020-02-10 14:29:36,true,,
2820250,2578324,"{""job_confirmation"": {""amount"": 0, ""currency"": ""USD""}}",1269,,,USD,,6235,0.0000,,0.0000,0.0000,0.0000,0.0000,monthly,quote-accepted,1077192,125286,2020-02-05 10:50:05.000000,620449,2020-02-08 03:24:59.000000,,,2781023,,2020-02-08 03:24:59,true,,
2820254,2578327,,1245,,,JPY,,2023,8.0000,,1618.0000,16184.0000,16184.0000,17802.0000,job,quote-accepted,1062718,5522,2020-02-05 10:51:30.000000,603132,2020-02-07 10:29:10.000000,,,2781027,,2020-02-07 10:29:10,true,,
2820255,2578328,,1280,,,KRW,,4213,80.0000,,33704.0000,337040.0000,337040.0000,370744.0000,job,quote-accepted,1065944,226077,2020-02-05 10:51:47.000000,162972,2020-02-12 19:54:58.000000,,,2781028,,2020-02-12 19:54:58,true,,
2820258,2578331,"{""job_confirmation"": {""amount"": 140, ""currency"": ""USD""}}",1269,,,USD,,1,140.0000,,0.0000,140.0000,140.0000,140.0000,monthly,quote-accepted,1077199,558,2020-02-05 10:53:48.000000,558,2020-02-25 14:18:08.000000,,,2781031,,2020-02-25 14:18:08,true,,
2820260,2578333,,90500,,,CNY,,11339,0.6600,,314.3200,7483.7400,5238.6200,5552.9400,job,quote-accepted,1065780,804405,2020-02-05 10:55:11.000000,674385,2020-02-12 16:28:33.000000,,,2781033,,2020-02-12 16:28:32,true,,
2820261,2578334,,1280,,,KRW,,801,80.0000,12015.0000,5767.0000,64080.0000,57672.0000,63439.0000,job,quote-accepted,1062627,568825,2020-02-05 10:55:22.000000,689857,2020-02-07 08:43:52.000000,253975,,2781034,,2020-02-07 08:43:51,true,,
2820262,2578335,"{""job_confirmation"": {""amount"": 310.80000000000001136868377216160297393798828125, ""currency"": ""USD""}}",1256,,,USD,,6216,0.0500,,0.0000,310.8000,310.8000,310.8000,job,quote-accepted,1064073,498474,2020-02-05 10:55:36.000000,354428,2020-02-10 13:46:29.000000,,,2781035,,2020-02-10 13:46:29,true,,
2820265,2578338,,1280,,,KRW,,2663,130.0000,,42608.0000,346190.0000,426080.0000,468688.0000,job,quote-accepted,1063383,757067,2020-02-05 10:57:01.000000,724,2020-02-08 11:23:30.000000,,,2781038,,2020-02-08 11:23:30,true,,
2820266,2578339,,1280,,,KRW,,3961,50.0000,,19805.0000,198050.0000,198050.0000,217855.0000,job,quote-accepted,1063194,212509,2020-02-05 10:57:39.000000,671804,2020-02-07 19:48:06.000000,,,2781039,,2020-02-07 19:48:05,true,,
2820267,2578340,,1245,,,JPY,,5707,5.5000,,3138.0000,31388.0000,31388.0000,34526.0000,job,quote-accepted,1064651,491024,2020-02-05 10:58:00.000000,607120,2020-02-11 11:03:11.000000,,,2781040,,2020-02-11 11:03:11,true,,
2820268,2578341,,1245,,,JPY,,3112,6.0000,,1867.0000,18672.0000,18672.0000,20539.0000,job,quote-accepted,1063729,298069,2020-02-05 10:59:21.000000,102,2020-02-09 19:48:32.000000,,,2781041,,2020-02-09 19:48:32,true,,
2820274,2578346,"{""job_confirmation"": {""amount"": 251.25, ""currency"": ""USD""}}",1256,,,USD,,5025,0.0500,,0.0000,251.2500,251.2500,251.2500,job,quote-accepted,1064109,498474,2020-02-05 11:02:15.000000,182419,2020-02-10 14:35:26.000000,,,2781047,,2020-02-10 14:35:26,true,,
2820277,2578349,,1252,,,JPY,,260,6.0000,,140.0000,1560.0000,1404.0000,1544.0000,job,quote-accepted,1061409,768753,2020-02-05 11:04:00.000000,473757,2020-02-05 12:49:40.000000,,,2781050,,2020-02-05 12:49:39,true,,
2820279,2578351,,1277,false,3342,KRW,,3051,60.0000,14644.0000,16841.0000,183060.0000,168416.0000,185257.0000,job,quote-accepted,1063671,214646,2020-02-05 11:04:58.000000,228622,2020-02-09 13:45:33.000000,,created,2781052,,2020-02-09 13:45:32,true,,
2820280,2578352,"{""job_confirmation"": {""amount"": 170.590000000000003410605131648480892181396484375, ""currency"": ""USD""}}",1269,,,USD,,3554,0.0480,,0.0000,170.5900,170.5900,170.5900,monthly,quote-accepted,1077192,125286,2020-02-05 11:05:03.000000,370055,2020-02-07 09:04:26.000000,,,2781053,,2020-02-07 09:04:26,true,,
2820285,2578357,,1280,,,KRW,,2747,45.0000,,12361.0000,123615.0000,123615.0000,135976.0000,job,quote-accepted,1070022,204697,2020-02-05 11:05:24.000000,621,2020-02-19 15:45:08.000000,,,2781058,,2020-02-19 15:45:08,true,,
2820288,2578359,,1245,,,JPY,,3272,11.0000,,3239.0000,35992.0000,32393.0000,35632.0000,job,quote-accepted,1063752,53967,2020-02-05 11:06:07.000000,484424,2020-02-10 02:08:29.000000,,,2781061,,2020-02-10 02:08:28,true,,
2820290,2578361,,1245,,,JPY,,5717,11.0000,8747.0000,7872.0000,62887.0000,78724.0000,86596.0000,job,quote-accepted,1065710,804412,2020-02-05 11:06:40.000000,414085,2020-02-12 14:56:44.000000,,,2781063,,2020-02-12 14:56:44,true,,
2820295,2578365,"{""adjustment"": 0, ""order_owner"": ""author"", ""split_details"": {""type"": ""R"", ""max_rate"": ""0"", ""max_value"": 0}}",1289,,,KRW,,3423,50.0000,,17115.0000,171150.0000,171150.0000,188265.0000,split,quote-accepted,1064188,298493,2020-02-05 11:07:57.000000,618360,2020-02-10 15:59:10.000000,,,2781068,{"eos_user": 796776},2020-02-10 15:59:10,true,,
2820303,2578372,,1245,,,JPY,,3635,6.0000,,785.0000,21810.0000,7852.0000,8637.0000,job,quote-accepted,1063977,325495,2020-02-05 11:10:44.000000,570213,2020-02-10 12:04:40.000000,,,2781075,,2020-02-10 12:04:40,true,,
2820307,2578375,,1245,,,JPY,,400,12.0000,,480.0000,4800.0000,4800.0000,5280.0000,job,quote-accepted,1061901,416251,2020-02-05 11:11:50.000000,731052,2020-02-06 09:00:01.000000,,,2781078,,2020-02-06 09:00:01,true,,
2820310,2578378,,1280,false,10274,KRW,,4979,98.0000,,78364.0000,487942.0000,783648.0000,862012.0000,job,quote-accepted,1064054,549868,2020-02-05 11:14:01.000000,244608,2020-02-10 13:20:02.000000,,,2781081,,2020-02-10 13:20:01,true,,
2820316,2578382,,1259,,,TWD,,785,1.4000,,54.0000,1099.0000,1099.0000,1153.0000,job,quote-accepted,1062527,804401,2020-02-05 11:15:27.000000,173989,2020-02-06 22:53:03.000000,,,2781087,,2020-02-06 22:53:03,true,,
2820317,2578383,,1245,,,JPY,,1,50000.0000,,5000.0000,50000.0000,50000.0000,55000.0000,job,quote-accepted,1061821,765007,2020-02-05 11:15:56.000000,337737,2020-02-07 07:27:34.000000,,,2781088,,2020-02-06 03:57:40,true,,
2820318,2578384,,1272,,,JPY,,4696,4.5000,,2113.0000,21132.0000,21132.0000,23245.0000,monthly,quote-accepted,1077121,626,2020-02-05 11:16:19.000000,596543,2020-02-06 10:47:01.000000,,,2781089,,2020-02-06 10:47:01,true,,
2820319,2578385,,1245,,,JPY,,5305,11.0000,,9018.0000,58355.0000,90185.0000,99203.0000,job,quote-accepted,1065738,610411,2020-02-05 11:18:14.000000,671804,2020-02-12 15:51:11.000000,,,2781090,,2020-02-12 15:51:11,true,,
2820321,2578387,"{""job_confirmation"": {""amount"": 533, ""currency"": ""USD""}}",92196,,,USD,,1,533.0000,,0.0000,533.0000,533.0000,533.0000,job,quote-accepted,1065660,804424,2020-02-05 11:19:43.000000,398831,2020-02-12 14:06:37.000000,,,2781092,,2020-02-12 14:06:37,true,,
2820323,2578389,,1280,true,952,KRW,,4158,93.0000,,43809.0000,386694.0000,438097.0000,481906.0000,job,quote-accepted,1064125,128198,2020-02-05 11:20:58.000000,607041,2020-02-10 15:00:01.000000,,created,2781094,,2020-02-10 15:00:01,true,,
2820325,2578391,,1245,,,JPY,,1603,25.0000,,4007.0000,40075.0000,40075.0000,44082.0000,job,quote-accepted,1063473,136461,2020-02-05 11:21:40.000000,162972,2020-02-08 13:52:10.000000,,,2781096,,2020-02-08 13:52:10,true,,
2820326,2578392,"{""job_confirmation"": {""amount"": 429, ""currency"": ""USD""}}",1269,,,USD,,5500,0.0780,,0.0000,429.0000,429.0000,429.0000,monthly,quote-accepted,1077192,125286,2020-02-05 11:22:03.000000,761374,2020-02-10 19:28:54.000000,,,2781097,,2020-02-10 19:28:54,true,,
2820327,2578393,,1245,,,JPY,,4616,11.0000,,7847.0000,50776.0000,78472.0000,86319.0000,job,quote-accepted,1065446,412183,2020-02-05 11:22:10.000000,477353,2020-02-12 10:22:28.000000,,,2781098,,2020-02-12 10:22:28,true,,
2820328,2578394,,1280,true,5955,KRW,,2643,110.0000,,29073.0000,290730.0000,290730.0000,319803.0000,job,quote-accepted,1062014,28102,2020-02-05 11:23:38.000000,734420,2020-02-06 11:29:06.000000,,blocked,2781099,,2020-02-06 11:29:06,true,,
2820329,2578395,,1245,,,JPY,,580,16.0000,,1276.0000,9280.0000,12760.0000,14036.0000,job,quote-accepted,1061719,308433,2020-02-05 11:23:52.000000,337737,2020-02-06 06:34:22.000000,,,2781100,,2020-02-05 18:44:59,true,,
2820330,2578396,,98738,,,USD,,1,708.0000,,0.0000,708.0000,858.0000,858.0000,job,quote-accepted,1065667,721301,2020-02-05 11:23:55.000000,370619,2020-02-12 14:14:32.000000,,,2781101,,2020-02-12 14:14:32,true,,
